18361173,0
18361176,77518
18361183,71491
18363204,18034
18372075,0
18372114,27967
18379378,0
18383071,0
18383078,0
18385824,0
18385843,0
18386063,19355
18392625,0
18392636,19565
18392660,0
18393517,9677
18399327,24117
18399490,15000
18401564,0
18401576,0
18401587,6113
18401592,16000
18401597,25000
18413759,62579
18413780,0
18419478,15000
18419555,31154
18422328,0
18422360,0
18422366,25000
18422369,0
18422374,36000
18423171,0
18425264,0
18425274,0
18425279,0
18425299,0
18425303,12857
18429362,40346
18430407,10714
18432295,41883
18435985,0
18436804,0
18441468,0
18441483,16667
18441502,0
18441511,0
18445676,0
18445696,0
18445710,0
18450459,0
18450466,12000
18450488,58034
18456778,0
18457702,0
18457706,0
18457708,26003
18457728,0
18461817,0
18461825,20000
18461851,27437
18465887,0
18466662,0
18470665,0
18470699,0
18470711,0
18473491,21511
18475526,0
18478920,0
18478928,0
18482138,0
18482151,0
18482161,12413
18490395,2500
18490405,0
18490414,10760
18490430,17250
18494566,0
18494577,11000
18502359,0
18502363,0
18505919,0
18507155,0
18510188,0
18511003,0
18512038,0
18517844,0
18519327,0
18519399,0
18519427,0
18519430,14211
18519600,0
18519842,30000
18520305,90000
18527684,0
18527756,0
18528818,0
18528945,0
18529295,17647
18533531,0
18533562,0
18533574,0
18533954,0
18535934,26660
18536572,25716
18537324,0
18537720,0
18538239,0
18538901,0
18539923,0
18540187,58365
18540756,0
18542724,25000
18542960,0
18543936,0
18543946,0
18544007,24000
18545974,0
18545999,24800
18546263,0
18549412,21429
18550482,0
18552382,0
18552793,25637
18552811,0
18553159,0
18554902,0
18555041,0
18557503,0
18557616,15000
18561828,0
18562247,67141
18562250,0
18562318,0
18562923,0
18564420,25000
18565584,0
18565613,0
18565890,0
18566049,0
18566632,1645
18566874,56993
18567367,0
18567990,0
18568272,16072
18569092,0
18569120,0
18569767,0
18570704,37290
18573073,8502
18574349,0
18575099,0
18575811,0
18575827,0
18575899,0
18577919,0
18578796,32169
18578982,0
18580119,0
18580220,0
18580252,0
18580493,0
18582027,0
18582516,12556
18582988,0
18585720,0
18586163,21883
18586860,28845
18588551,0
18589108,0
18591288,0
18591637,14516
18595330,0
18596000,0
18597704,0
18599114,26611
18599553,11111
18600724,17892
18603648,0
18606996,16242
18607171,0
18607334,0
18607734,0
18607737,0
18611545,12171
18611549,0
18612223,9000
18615320,0
18615572,0
18618244,32631
18619582,14808
18621286,0
18621917,17143
18622508,0
18623389,0
18624743,38889
18624825,44194
18624867,17560
18624894,15000
18628678,28000
18629247,54455
18630526,0
18631836,0
18632186,16071
18632699,13242
18633956,0
18635948,0
18635993,0
18639166,10324
18641731,0
18642363,15316
18643230,0
18644072,0
18644297,0
18646511,13500
18647376,0
18653288,0
18655489,84940
18656912,0
18657560,0
18658591,10019
